19,n01440764,/datasets/imagenet/val/n01440764/ILSVRC2012_val_00048969.JPEG,0.0117647061124444,1.0,0.4183521270751953,-0.9764705896377563,1.0,-1.1076666116714478,1.1941945552825928,-0.18230950832366943,0,255
20,n02119022,/datasets/imagenet/val/n02119022/ILSVRC2012_val_00005979.JPEG,0.0,0.9764705896377563,0.40147191286087036,-1.0,0.9529411792755127,-1.1490757465362549,1.3097038269042969,-0.19694232940673828,0,255
21,n02099601,/datasets/imagenet/val/n02099601/ILSVRC2012_val_00005068.JPEG,0.0,0.9450980424880981,0.5501156449317932,-1.0,0.8901960849761963,-1.356772780418396,0.8752888441085815,0.09257273375988007,0,239
22,n02480855,/datasets/imagenet/val/n02480855/ILSVRC2012_val_00040008.JPEG,0.0,1.0,0.3074631690979004,-1.0,1.0,-1.6150659322738647,1.3784208297729492,-0.38973554968833923,0,255
23,n02480855,/datasets/imagenet/val/n02480855/ILSVRC2012_val_00032006.JPEG,0.0,1.0,0.27468442916870117,-1.0,1.0,-1.3692989349365234,1.3947595357894897,-0.43971335887908936,0,255
24,n02486410,/datasets/imagenet/val/n02486410/ILSVRC2012_val_00026043.JPEG,0.0,1.0,0.527052104473114,-1.0,1.0,-1.287065863609314,1.2317287921905518,0.05049392208456993,0,255
25,n02123597,/datasets/imagenet/val/n02123597/ILSVRC2012_val_00036526.JPEG,0.0,0.9176470637321472,0.3633056581020355,-1.0,0.8352941274642944,-1.0831358432769775,0.9792874455451965,-0.2990937829017639,0,252
26,n02123159,/datasets/imagenet/val/n02123159/ILSVRC2012_val_00016000.JPEG,0.0,1.0,0.41742652654647827,-1.0,1.0,-1.1869516372680664,1.210556149482727,-0.1684471219778061,0,255
27,n02480495,/datasets/imagenet/val/n02480495/ILSVRC2012_val_00009381.JPEG,0.0,1.0,0.2921537160873413,-1.0,1.0,-1.1535712480545044,1.1301956176757812,-0.4390999674797058,0,255
28,n02074367,/datasets/imagenet/val/n02074367/ILSVRC2012_val_00000578.JPEG,0.0,1.0,0.40383124351501465,-1.0,1.0,-1.3873553276062012,1.3035191297531128,-0.2148287296295166,0,255
29,n02099601,/datasets/imagenet/val/n02099601/ILSVRC2012_val_00029751.JPEG,0.0,1.0,0.3636644780635834,-1.0,1.0,-2.263047218322754,1.9840574264526367,-0.28020423650741577,0,255
30,n02108089,/datasets/imagenet/val/n02108089/ILSVRC2012_val_00039448.JPEG,0.0,0.9176470637321472,0.27526018023490906,-1.0,0.8352941274642944,-1.147004246711731,0.844626247882843,-0.45187556743621826,0,235
31,n02123159,/datasets/imagenet/val/n02123159/ILSVRC2012_val_00039553.JPEG,0.0,1.0,0.4543333649635315,-1.0,1.0,-1.2112329006195068,1.2569499015808105,-0.10071615874767303,0,255
32,n01440764,/datasets/imagenet/val/n01440764/ILSVRC2012_val_00031094.JPEG,0.0,1.0,0.42010676860809326,-1.0,1.0,-1.246084451675415,1.5054457187652588,-0.15819543600082397,0,255
33,n02119022,/datasets/imagenet/val/n02119022/ILSVRC2012_val_00004141.JPEG,0.0,1.0,0.5059200525283813,-1.0,1.0,-1.181536316871643,1.0919288396835327,0.012103046290576458,0,255
34,n02480495,/datasets/imagenet/val/n02480495/ILSVRC2012_val_00023426.JPEG,0.05098039284348488,0.9607843160629272,0.3743319511413574,-0.8980392217636108,0.9215686321258545,-0.9486367702484131,1.5040124654769897,-0.23402202129364014,0,255
35,n02129604,/datasets/imagenet/val/n02129604/ILSVRC2012_val_00029335.JPEG,0.0,1.0,0.20284965634346008,-1.0,1.0,-1.3525686264038086,1.1308033466339111,-0.5895000696182251,0,255
36,n02690373,/datasets/imagenet/val/n02690373/ILSVRC2012_val_00012263.JPEG,0.0,1.0,0.5080355405807495,-1.0,1.0,-1.4746129512786865,1.4044939279556274,-0.0103189367800951,0,255
37,n02124075,/datasets/imagenet/val/n02124075/ILSVRC2012_val_00027189.JPEG,0.0,1.0,0.41978904604911804,-1.0,1.0,-1.3190772533416748,1.2155581712722778,-0.1542777270078659,0,255
38,n04254680,/datasets/imagenet/val/n04254680/ILSVRC2012_val_00014100.JPEG,0.0,1.0,0.47221100330352783,-1.0,1.0,-1.1274515390396118,1.1202113628387451,-0.04978061839938164,0,255
39,n02123045,/datasets/imagenet/val/n02123045/ILSVRC2012_val_00016389.JPEG,0.0,1.0,0.42139166593551636,-1.0,1.0,-1.160464882850647,1.2244576215744019,-0.14833752810955048,0,255
40,n02489166,/datasets/imagenet/val/n02489166/ILSVRC2012_val_00036567.JPEG,0.0,1.0,0.3999658524990082,-1.0,1.0,-1.3660356998443604,1.3571324348449707,-0.2094191014766693,0,255
41,n02120079,/datasets/imagenet/val/n02120079/ILSVRC2012_val_00035154.JPEG,0.0,0.8705882430076599,0.4289286732673645,-1.0,0.7411764860153198,-1.233075737953186,0.6578635573387146,-0.16032803058624268,0,211
42,n02109961,/datasets/imagenet/val/n02109961/ILSVRC2012_val_00028523.JPEG,0.0,0.7490196228027344,0.3763445019721985,-1.0,0.49803924560546875,-1.0707652568817139,0.48018836975097656,-0.2454930990934372,0,189
43,n02129165,/datasets/imagenet/val/n02129165/ILSVRC2012_val_00008167.JPEG,0.0,0.9254902005195618,0.5158900618553162,-1.0,0.8509804010391235,-1.067984938621521,1.1487936973571777,0.021303897723555565,0,255
44,n02107142,/datasets/imagenet/val/n02107142/ILSVRC2012_val_00043835.JPEG,0.0,1.0,0.42197737097740173,-1.0,1.0,-1.1469160318374634,1.3855152130126953,-0.16480466723442078,0,255
45,n02108089,/datasets/imagenet/val/n02108089/ILSVRC2012_val_00009553.JPEG,0.0,1.0,0.6146460175514221,-1.0,1.0,-1.465074062347412,1.0750806331634521,0.2225416898727417,0,255
46,n02130308,/datasets/imagenet/val/n02130308/ILSVRC2012_val_00017732.JPEG,0.0,1.0,0.5029434561729431,-1.0,1.0,-1.1712346076965332,1.0672729015350342,-0.004092805087566376,0,255
47,n02481823,/datasets/imagenet/val/n02481823/ILSVRC2012_val_00011245.JPEG,0.0,1.0,0.5090275406837463,-1.0,1.0,-0.9323505163192749,1.515979528427124,0.004839596804231405,0,255
48,n02130308,/datasets/imagenet/val/n02130308/ILSVRC2012_val_00039217.JPEG,0.0,1.0,0.42249274253845215,-1.0,1.0,-1.2598904371261597,1.0611299276351929,-0.16609087586402893,0,255
49,n02123394,/datasets/imagenet/val/n02123394/ILSVRC2012_val_00044097.JPEG,0.0,0.9882352948188782,0.39896225929260254,-1.0,0.9764705896377563,-0.9875425100326538,0.9846710562705994,-0.20334701240062714,0,253
